
n=5
3.06607e-08	3505
4.32492e-08	3462
8.72614e-09	3582
3.19958e-08	3637
3.96252e-08	3679
1.69897e-07	3498
6.44208e-08	3571
1.57833e-08	3464
7.92982e-08	3577
2.6846e-08	3560
1.00661e-07	3448
2.09332e-08	3649
3.60013e-08	3718
3.58105e-08	3618
3.08514e-08	3578
1.54019e-08	3651
1.51396e-07	3514
4.68732e-08	3525
1.76907e-08	3651
7.9632e-09	3535
1.01996e-07	3543
2.26498e-08	3516
2.51294e-08	3583
9.64643e-08	3599
1.19686e-08	3578
4.87805e-08	3636
1.54019e-08	3514
6.97614e-08	3525
2.76089e-08	3566
8.34467e-09	3525
2.6846e-08	3498
5.39304e-08	3545
8.12055e-08	3538
1.25075e-07	3475
3.80994e-08	3606
5.18323e-08	3597
1.28126e-07	3597
4.82083e-08	3573
1.00613e-08	3500
8.5354e-09	3599
1.53113e-07	3571
9.24589e-08	3636
